,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,PDB,clogP,plogP_4.5,plogP_5.0,plogP_5.5,plogP_6.0,plogP_6.5,plogP_7.0,psasa_4.5,psasa_5.0,psasa_5.5,psasa_6.0,psasa_6.5,psasa_7.0,ppsa_4.5,ppsa_5.0,ppsa_5.5,ppsa_6.0,ppsa_6.5,ppsa_7.0,csasa_bound,csasa_unbound,volume,mw,dist,pass_mw
625,641,641,641,1w5y,1.344760000000001,4.740900000000002,7.648300000000035,-1.0093000000000123,-6.237499999999949,-11.236299999999858,-18.968699999999743,802.1324724189537,898.6301852869248,995.4920715753,1128.034181736591,1254.8146361039396,1375.2255993307288,254.9537401208515,277.45437962616865,294.5977240111722,370.7155734769291,383.5730817656817,383.5730817656817,39.07638606241128,952.6644102562024,640.0,724.7040000000017,18.041969371994846,196.16799999999998
626,642,642,642,3t0x,3.4643500000000023,21.19982000000002,20.767980000000005,19.9603,11.9528,8.045770000000049,-0.6599000000000259,678.5383218518409,741.7653244476052,784.6685724859486,973.7697176676124,1089.4638936843023,1246.9509909309618,139.3781906427612,150.20342777664786,164.13239508946324,196.5195889765156,238.6163022160881,270.8707198312292,76.21106680297424,321.0488534465254,407.0,450.60399999999964,19.189181238656328,216.22399999999996
627,643,643,643,1cnx,-2.3965599999999965,6.431500000000012,10.641719999999996,5.714300000000012,8.568200000000013,5.53591000000003,2.7947099999999825,350.5315695271102,415.9420418489725,432.3959951420722,509.3561809964801,533.7219212283806,631.4896920416038,33.48078228976697,33.48078228976697,34.5522413138297,69.03809449170373,70.10955351576645,78.68122570826822,163.70061459515378,609.7467167197383,293.0,332.40199999999965,17.495341607982393,238.20699999999997
628,644,644,644,1oif,-3.106299999999997,9.486520000000004,12.123109999999988,13.615259999999989,14.991059999999983,15.943539999999976,4.790990000000021,139.5308217802432,155.40466114030173,184.64534892285403,187.92611413099783,216.3173152600196,234.6544774197578,45.04553776793803,45.04553776793803,45.04553776793803,48.32630297608185,48.32630297608185,58.16859860051332,14.346472410106834,325.1626810618069,141.0,148.18200000000013,6.703061510235454,76.05399999999999
629,645,645,645,6guh,0.6143700000000001,9.167520000000009,7.172200000000007,0.4446000000000219,-6.205200000000019,-5.088300000000021,-10.436399999999946,481.09467737856943,524.9776499354905,601.622909975932,658.4911154125302,739.0212437956595,827.1761809118694,90.04681677857229,105.04724311545036,157.54873529452365,159.6916533426491,214.7786511428856,242.702973904472,48.30497784514928,587.8869998148652,330.0,371.4659999999997,12.995570798160426,168.17999999999998
630,646,646,646,3cs7,2.19175,-0.2129999999999721,1.1935700000000204,-7.390400000000049,-13.74509999999993,-14.557779999999912,-10.39957999999996,547.8647304699405,643.3246496207245,777.1063317121572,865.6065549937377,979.0773002257758,1076.1401981784984,173.3391339537028,187.42300691708127,273.3167638713142,290.4601082563177,308.82981731594714,340.97358803782873,199.1883845021107,835.8927182248143,457.0,511.56799999999964,17.558861521750202,238.18499999999997
631,647,647,647,3bra,-0.0718599999999999,4.6204000000000045,2.9621000000000013,2.8750999999999984,4.486000000000003,3.526020000000008,-0.6208799999999752,249.4514039509069,297.3982402335469,318.4428395085195,396.8205496673389,466.6707835591074,519.0605858361603,88.9310989972058,107.14590240627204,116.78903362283651,116.78903362283651,152.43486333938085,159.93507650781987,86.69483794815687,345.8718713387116,139.0,138.19000000000008,8.553035913054497,102.07199999999999
632,648,648,648,6jay,1.0925,10.07266,12.006219999999985,8.807220000000006,3.615500000000017,-2.938780000000034,1.267719999999993,606.9001070499498,720.644861993234,789.7684706369683,893.4512446647411,1068.494102013597,1118.7055490773917,85.08785047399263,117.23162119587424,146.47082614669415,165.779217958475,258.9961530519317,258.9961530519317,204.3153254826925,691.9458350496432,371.0,418.4529999999997,16.46941440549724,176.134
633,649,649,649,5nw2,0.775810000000003,10.949340000000008,8.717910000000012,7.750400000000013,9.838900000000002,-3.2284099999999825,0.0547900000000063,597.8577237469751,778.5975703465925,880.39638152549,981.011390327032,1056.0028657291416,1153.039324038091,104.32985414981783,180.7575149167012,188.34624559974776,206.561049008814,255.4848452084968,275.84256666568854,249.4452338629353,827.3459400124993,463.0,514.6479999999998,19.66985882537036,242.242
634,650,650,650,2ves,1.488800000000001,5.084400000000005,1.529600000000014,0.5335000000000181,-7.258279999999983,-8.06695999999996,-13.51507999999986,373.307399982511,391.3907214558392,463.6347609850488,502.0836327644614,540.9762733557495,606.864971477712,102.93690966632796,104.03049806904257,140.50436364447884,141.57582266854155,145.9059175220962,185.7269364416319,43.599022846519134,589.9920428219591,373.0,420.4899999999999,12.532020087360216,138.105
635,651,651,651,6h37,0.1751800000000004,7.667100000000011,6.535520000000006,5.134800000000003,3.720520000000022,5.57364000000003,-0.8430900000000441,323.6311797759232,356.7905645708572,377.3496746835146,437.057842179846,564.8095136328666,633.4103361263022,39.71037202627632,50.42496226690352,55.8265161445209,56.9201045472355,90.3787574583506,111.807937939605,167.65644523270095,584.6695062827647,307.0,360.4349999999997,13.87601038987792,204.21299999999997
636,652,652,652,5g1a,2.986840000000001,11.881319999999992,9.80272,10.051739999999995,9.686620000000008,5.536000000000034,0.5726199999999653,286.5195457590669,352.15495611492616,424.37821086713967,561.6877884112178,594.5037594300028,668.4599041235658,46.27190244256396,46.27190244256396,95.5590175494491,140.58242593873524,159.44846893852005,202.37321803698447,122.92071876588938,593.392527842946,314.0,480.20500000000004,15.553723427526931,158.13899999999998
637,653,653,653,3ioe,-3.2397499999999937,5.524370000000019,1.531270000000012,1.9420000000000184,-2.6353000000000244,-6.557000000000056,-5.832210000000081,305.10480577384425,372.0642215040031,411.1908730488718,485.39421081878976,530.7391549329856,603.3417130158228,77.16717911116774,103.97578409138764,109.12296949502915,121.13031254623796,146.84532912374328,153.36260078272716,16.935697676971852,627.1904224951662,320.0,371.4189999999997,17.209920396387663,212.18899999999996
638,654,654,654,6cjs,0.2415500000000042,8.40230000000001,9.810900000000002,4.048600000000024,-3.570880000000088,-5.64448000000004,-10.009699999999947,668.8926145293007,725.3168752248346,797.842426588547,854.3211876334357,890.2215994522563,978.3715728520737,179.82831977436362,179.82831977436362,206.6147953759317,216.280055971148,217.35151499521072,290.2107286314757,80.79296659089941,721.1711667273049,427.0,466.55799999999965,13.976719518184519,172.14599999999996
639,655,655,655,3c2o,-0.5495499999999998,-3.012679999999988,-5.262379999999991,-5.879010000000002,-7.509230000000009,-10.390800000000024,-14.63669999999995,161.2897815255302,203.18386203894624,237.16332818017344,304.84389022077846,327.57235802533387,342.0136311353553,35.47402229750479,39.14120340204015,39.14120340204015,46.6414165704792,65.97193776091194,65.97193776091194,27.25797839338938,319.27850315437445,129.0,167.12,6.0755665826324385,62.05099999999999
640,656,656,656,3c8b,-3.660060000000001,8.897620000000009,7.13782000000001,9.898940000000003,6.478730000000033,2.059140000000017,-0.458800000000042,550.7439373051025,656.3588410803151,734.679902040405,823.9144034897239,918.8253858729612,989.290756172673,192.1009766083534,229.7569481011118,237.3456787841584,241.63151488040924,278.0611216985417,309.1334333963606,192.75496823423643,858.1837255355424,473.0,501.6129999999995,16.878849370736148,238.189
641,658,658,658,5lwd,0.0708400000000023,2.6381400000000106,2.9708400000000115,3.7799200000000015,1.6155400000000366,0.9588200000000422,-3.47988000000006,436.0885100497662,528.4634480465783,577.7407739507548,630.4596769078271,695.3278852049386,751.7521459004727,127.07391682030573,128.14537584436843,139.95355448771025,180.77964429535308,215.06633306536017,215.06633306536017,195.96255946629284,704.4618019514683,371.0,414.3989999999996,16.78344989744361,195.09699999999995
642,659,659,659,1nl9,1.6310400000000007,0.0419000000000149,-2.613699999999991,-7.138380000000027,-8.392300000000041,-12.70685999999998,-11.873679999999908,599.4765738749994,662.4494844569415,739.9357865498607,798.810740842607,867.7699436595935,1036.3207751880304,154.95252312559708,156.04611152831168,183.9040461539424,189.261341274256,222.80851169997865,272.2062737001232,276.4504145786756,851.0910900316094,485.0,533.581000000001,14.9201017359132,176.13399999999996
643,660,660,660,4ljh,-1.6206799999999992,2.1072700000000006,0.6265000000000054,0.3214000000000038,-3.5794999999999924,-7.127800000000012,-12.166100000000013,359.4941689430542,444.4397681016922,483.3829506355913,599.7091773950716,697.5393905038775,836.8155924827328,55.23594699112848,59.52178308737936,59.52178308737936,141.01905705210174,181.9336643743521,243.0068287459272,201.3380004257736,534.0246199637394,275.0,309.31799999999964,11.887115809143951,128.08599999999998
644,661,661,661,3gcs,2.26133,14.716699999999982,14.672399999999987,14.910099999999996,11.4543,0.8369000000000468,0.0267000000000092,503.1752608133604,632.7499859168882,686.6276967401637,779.5289646037875,841.7219936590317,905.066919076641,104.39028582610229,145.3431954459852,173.378165100831,207.66485387083813,208.7363128949009,230.36465778402228,49.7552878104937,733.0245089066349,369.0,464.83099999999973,19.375364186512726,226.17399999999998
645,662,662,662,5txy,0.2309399999999999,4.497070000000005,4.652720000000006,4.852620000000006,9.852600000000011,8.842940000000006,10.573600000000006,187.90301714180865,201.5865381037844,226.22165105617404,274.3730175869334,301.7785628704471,315.8585528253058,27.92432276158639,27.92432276158639,27.92432276158639,28.995781785649108,30.067240809711823,32.254417615141044,44.78875655080421,359.3312585144096,154.0,177.15900000000005,7.778481767028833,88.06499999999998
646,663,663,663,6fhu,-3.1374999999999966,-1.9272999999999867,-0.7374999999999952,-0.189899999999999,-0.7878999999999814,-0.9509999999999904,0.5256000000000043,493.3645821773947,546.1035284955968,629.1810612641868,782.2650907431346,860.7335300977898,933.6795522222584,193.9783421126561,207.9073094254715,234.69378502703952,298.98132647080274,357.9115727942524,373.9834581551932,182.7302591739669,524.5404030699641,273.0,275.32899999999967,12.109504410585926,128.094
647,664,664,664,1c3x,-1.4432299999999998,4.622300000000003,4.015100000000004,0.0015000000000169,-7.375700000000006,-6.58150000000002,-6.488300000000055,226.00148824301047,283.05271030123623,331.5177837080124,361.7699637940557,392.8205231043411,425.9029263128916,50.64029959375117,80.64115226750735,82.78407031563277,94.7471546095378,95.8407430122524,99.09937884174434,32.998371888252336,343.9627506158664,149.0,276.01699999999994,8.562633222321272,78.054
648,665,665,665,2wb5,-0.5294899999999989,10.524440000000002,10.282220000000006,11.359799999999993,0.9646000000000317,-1.0895599999999928,-3.334960000000013,307.28899178306744,321.3306543075524,358.55973362417035,424.5881697873644,453.09026913705776,501.58781404550143,63.32672931295994,63.32672931295994,78.32715564983802,114.75676246797047,115.85035087068508,124.42202306318686,140.7156043345062,622.1581062853105,325.0,359.42599999999965,13.731285019982652,172.146
649,666,666,666,5dfp,1.4572600000000018,9.803170000000012,14.185669999999998,5.468100000000015,5.924000000000031,-5.537900000000017,-6.515599999999992,553.9100092486489,614.8036755823683,683.5521780632639,752.2003003756923,937.9229642513156,1061.1154182153696,150.66145941917063,151.73291844323336,192.4483613576168,214.94900086293384,279.23654230669706,328.52365741358216,169.05053325591675,843.0557631032993,478.0,521.0890000000002,21.75719436577244,274.222
650,667,667,667,5otc,-2.890299999999998,1.2601400000000047,1.9935400000000103,4.38350000000001,1.1043000000000145,-4.873980000000018,-3.33898000000002,133.39060407154315,139.7556844160165,148.6944956923874,161.5639671659649,199.6277048187887,247.80830072759707,38.6389130022136,42.94687847711637,45.089796525241816,50.44709164555541,70.80481310274709,83.7065801488035,0.8494866535306799,397.41047793583016,174.0,192.21500000000015,8.591242698236384,88.06899999999999
651,668,668,668,4o2c,-4.989930000000019,21.27472000000004,22.95633000000005,20.12635000000004,14.309540000000032,7.49892000000001,2.1274200000000523,1058.4190772053878,1149.3035682491131,1291.2734974328616,1348.2778720614367,1414.9817757778935,1438.9893744472847,225.2448293692082,264.12716553659254,314.4857396675404,315.5571986916031,317.70011673972857,318.7715757637913,37.74942759101741,178.42644060136695,885.0,980.0670000000023,25.591173489896864,340.2650000000001
652,669,669,669,1fv0,1.2844599999999995,11.734299999999996,9.991600000000007,7.660120000000014,6.569820000000014,1.677200000000009,-2.683800000000016,552.5033674211895,712.3958062335146,747.3993310488472,797.2226783225883,823.9917118017436,838.30994757708,64.23829383732556,89.95331041483084,93.167687487019,113.5254089442107,122.09708113671245,129.61942368380335,45.87172637034969,542.1786236961317,289.0,357.27399999999983,10.954145069789794,116.07499999999997
653,670,670,670,1pxp,1.5442699999999996,11.125000000000002,9.103020000000008,9.372000000000009,3.268700000000038,-0.9772999999999844,-5.00680000000003,472.895547809301,560.8340920235313,662.5409676350139,704.2833092232614,738.4757502136607,822.9568837480217,98.6627477283778,148.01625097121862,184.44585778935115,195.38174181649725,202.88195498493627,265.09296651652977,63.89496802577063,594.3466043991,299.0,325.4409999999997,13.955088117958985,162.13099999999997
654,671,671,671,5mlj,0.1614400000000015,7.1285000000000105,8.129640000000009,7.0177400000000105,6.155000000000005,0.8214000000000106,-1.762799999999976,560.9629098886994,659.0378027997376,755.2218087916916,776.734178646413,844.3696776819952,905.5531245220818,152.1914401742101,198.26417820890708,219.6933586901615,219.6933586901615,257.23868328966046,274.382027674664,144.48624436830957,589.6905630245501,307.0,378.2939999999996,14.24520683212427,162.13099999999997
655,672,672,672,3qgy,0.2186000000000028,7.19460000000002,9.20530000000002,4.395400000000008,4.35860000000001,0.5029000000000325,-2.344299999999955,396.5242849137348,462.251429775079,544.8062392252234,672.3293535295097,780.1094178288355,852.241390464906,133.93237800784007,133.93237800784007,178.75163314012534,247.56843384531007,268.3841869450246,289.81336742627906,194.8844528321752,700.1408302829798,373.0,404.47399999999976,19.879889459954246,224.18199999999996
656,673,673,673,1bgq,2.10744,5.84090000000001,4.153600000000015,0.1749000000000272,-2.934000000000043,0.1048999999999362,-4.947400000000023,431.0667621575971,496.0027785905437,536.6059786825998,589.9485129141508,628.6278016651481,684.2110203082042,100.96579903724204,150.25291414412715,177.03938974569516,204.89732437132588,231.6837999728939,256.32735752633647,81.83733251991758,537.2594048218053,297.0,364.78099999999966,10.034286645796003,128.08599999999998
657,674,674,674,3mi2,-3.823929999999998,-0.2794299999999849,2.905400000000024,-0.9983999999999968,-4.914480000000053,-4.057580000000054,-12.688429999999864,248.3672151934119,258.9797288055387,288.0842473961137,300.8012762277684,335.71899786454605,372.9896467351564,46.139126170652645,50.44709164555542,51.518550669618136,53.68359809639546,54.75505712045818,66.5411063851481,21.51820065068653,329.59323148205283,257.0,338.1889999999998,11.935820549086685,161.05599999999998
658,676,676,676,5upf,2.558860000000001,2.3482200000000137,4.344420000000023,-4.98311000000005,-6.423529999999935,-14.180399999999802,-26.42132999999992,404.1758474498533,457.5188340707465,496.1180750409305,556.0584564998449,611.0033914802858,674.7481788108441,47.49826711718988,47.49826711718988,71.1146244038735,82.90067366856343,102.3418417522556,124.95312815083216,59.95914305024151,715.8344176229459,396.0,423.48799999999966,19.237657412741292,222.18599999999995
659,677,677,677,5umx,-1.85876,6.182040000000009,7.129200000000011,9.036500000000007,6.206100000000028,2.7972000000000303,2.8582000000000383,568.6814134810804,620.2436071558423,754.499895932638,882.6105885941105,943.8029324245916,1138.867536745894,107.90778889025005,114.4471899278858,155.25115035687668,160.71909237044972,174.64805968326505,208.9347484532721,91.17998924872212,603.9488823447971,329.0,376.36899999999974,13.320687619263506,150.11599999999999
660,678,678,678,4cjp,1.80369,3.649400000000013,0.1060000000000156,-0.3273799999999836,-5.636360000000042,-7.540880000000042,-7.577500000000059,478.5758112207741,611.2210033202147,792.0615316811939,863.7490066558935,930.8752912214406,1030.7971892853773,145.91759168039695,169.51181958842866,209.6869085663946,260.04548269734244,279.5087801596865,320.2242230740699,157.36036539901443,616.2594770516718,341.0,384.4319999999996,11.724336810668651,124.09799999999997
661,679,679,679,4zec,-5.570749999999988,-0.3528099999999839,-3.0214799999999915,1.79232000000002,2.935360000000024,2.620260000000008,4.291059999999974,539.0415172368511,648.5826452804437,685.7853854842539,751.127496749974,824.5115322885769,937.2872818274174,157.11307179169447,217.15903589651057,217.15903589651057,233.23092125745137,253.5886427146431,261.1109852617341,304.8647755287396,964.8184028524812,532.0,688.4770000000015,22.615041596247398,348.13000000000017
662,680,680,680,2fqw,-3.355729999999998,0.9415200000000156,1.1079200000000256,-0.3094999999999723,4.176500000000034,-1.400980000000014,-2.210780000000046,190.0037373174111,196.7996305456565,213.2800234825289,220.92540336430503,242.25133854459185,294.63500843278484,37.528422831022674,37.528422831022674,50.38593111977533,50.38593111977533,51.45739014383805,72.67646090842035,4.935479757901407,443.9547313287191,208.0,268.22899999999976,10.119815472625971,118.07499999999999
663,681,681,681,6oqc,3.871680000000003,15.747509999999975,7.0507200000000125,7.613000000000019,3.7781000000000136,-1.3321000000000458,-0.7420000000000393,589.1435614780773,602.0604333016122,642.8357926710846,681.3481623212115,732.3524468398075,793.2586921105119,48.12737732925656,51.34175440144471,51.34175440144471,55.64971987634748,63.23845055939408,101.83310480430389,155.0289015261911,784.2130666839198,514.0,585.1660000000018,16.64473531240434,204.213
664,682,682,682,4eoh,-1.1266299999999998,3.591000000000002,5.148100000000004,1.5603000000000058,0.3134200000000184,-2.214979999999975,-2.8132999999999866,204.5744314783899,255.86030322971249,298.5829473895862,340.25805889504693,398.9817140855965,474.6537338546973,47.1441970587597,47.1441970587597,63.216082419700506,63.216082419700506,84.64526290095492,102.86006631002115,51.88815276212766,185.0161950860544,146.0,179.15900000000005,7.691873152230214,76.05799999999999
665,683,683,683,3vd9,-1.0721000000000005,6.771310000000006,8.294970000000008,11.896119999999987,9.803439999999998,9.89176,8.313310000000014,251.05193231057547,286.61319035288506,325.2899658297597,354.9656008320161,384.0701194225913,440.5322300264158,51.446444835032935,54.72721004317676,54.72721004317676,63.298882235678526,64.37034125974125,99.72848905381102,57.80279155192931,436.7017363693765,212.0,238.30500000000015,9.256654226014927,124.11999999999998
666,684,684,684,2fzc,-2.425799999999999,-7.922600000000036,-13.166599999999988,-11.88107999999998,-13.961109999999932,-15.663809999999922,-16.311729999999844,283.60996600613,322.4493503187544,353.7408697855701,378.36995088006495,485.8277003395028,489.941930078644,80.89053189234932,91.60512213297652,95.97947574383495,101.33677086414858,148.48096792290826,148.48096792290826,66.5965869114105,412.759319464362,234.0,304.1319999999998,7.9218243479643,119.04299999999999
667,685,685,685,6ppy,-3.768099999999996,4.129100000000006,4.084690000000005,6.7904200000000055,-0.9007099999999957,-2.739990000000052,-12.048039999999936,216.94330901217376,238.85952431932887,245.58274622631149,260.0240193363331,286.3107052458268,305.4463220280307,57.94730481399445,67.61256540921082,71.92053088411357,71.92053088411357,74.06344893223901,75.13490795630173,0.0,550.5385274110403,284.0,324.28599999999966,12.670364115525647,124.09799999999997
668,686,686,686,3vhk,1.7500499999999994,16.863699999999955,16.32779999999994,11.738900000000005,9.483400000000016,8.493400000000015,1.4782700000000015,328.5756696215548,398.2390918477702,418.62677153250655,441.87661805385176,471.6086509274256,547.5848522636173,45.454083042981466,82.25393283852483,82.25393283852483,83.32539186258754,83.32539186258754,134.7996837749019,18.688706377674954,560.3700662222259,265.0,295.3379999999997,14.356568152939616,178.12599999999998
669,687,687,687,1lf2,3.012520000000002,10.922099999999997,12.898499999999988,10.877400000000002,10.146920000000009,3.1368400000000296,3.965839999999977,790.1493573302894,882.6155774432442,998.2244278034626,1058.3957791542684,1134.5035880899045,1242.936236581604,184.0808424221158,213.0102360718093,282.65507263588614,289.0838267802625,326.73979827302094,361.0421698735547,109.49428061394224,840.2979599746425,519.0,531.6970000000007,18.460075963278157,238.18499999999997
670,688,688,688,4bi6,-0.8197000000000001,-2.779699999999984,-5.702829999999991,-4.501599999999984,-4.996200000000003,-5.688580000000021,-4.128080000000017,153.59374660380763,155.5368216600529,211.72659387992303,212.57608053345373,226.2787652106164,299.33155121982486,21.473439238558186,22.56702764127279,60.06809348346801,60.06809348346801,61.16168188618262,65.44751798243348,4.913350379249521,289.7100341607171,112.0,156.03000000000003,6.12425839918598,86.994
671,689,689,689,3b5r,2.6942600000000008,14.159719999999966,14.232199999999974,11.5954,10.24270000000003,8.425199999999966,13.834099999999989,224.41034696219103,231.5772622828254,240.07212881813217,253.48034573268845,269.71232665525616,292.60403161409204,36.440062038483646,41.90800405205668,41.90800405205668,45.12238112424484,45.12238112424484,46.19384014830756,0.0,630.6015637984341,320.0,416.75799999999987,12.958895979210574,162.12699999999998
672,690,690,690,2wec,2.51494,6.771500000000014,6.27210000000003,5.573700000000039,2.063820000000034,-1.2362800000000742,-1.7585800000000733,766.8879748807203,827.3191485103489,881.1001485453762,962.8812842559062,1055.3324749896062,1100.909934659279,327.91072012049625,370.7690810830051,375.054917179256,400.7699337567613,441.4853766711447,445.8376009033512,141.70377345413695,837.0415106936374,479.0,540.5530000000014,17.217714791458242,223.10699999999997
673,691,691,691,3kdc,2.457620000000001,11.164200000000015,3.726400000000013,-3.1294000000000493,-10.246499999999902,-11.594499999999847,-12.394699999999784,770.1085848727329,898.433219993915,1022.5263937044948,1122.467656545548,1187.520301464166,1343.8197133249514,234.0649135760146,289.8250415845798,319.04211715674785,354.4223943294695,368.63904356475945,377.2107157572612,60.55720176052008,911.7891608067164,571.0,672.6310000000014,19.03716850322022,226.17399999999995
674,692,692,692,3o84,0.5947300000000004,5.889020000000008,3.874620000000003,0.4792000000000117,-2.4716999999999816,-2.772399999999992,-6.616300000000064,340.16034279714967,347.44443952376304,417.2679196124936,465.54603055726926,555.3749213366474,684.8790737028047,35.53518282328487,37.72235962871409,47.36549084527857,53.92702126156622,84.9993329593851,113.0564319928828,128.60298023029034,552.3113909773142,282.0,330.34699999999987,11.684559532134706,136.113
675,693,693,693,1nm6,-0.760819999999995,1.7998200000000066,0.9626400000000118,0.5021200000000154,0.7268200000000257,-3.691500000000024,-9.98787999999995,501.1007415204889,593.9855600049785,672.3596510490612,794.9372953308076,871.9196859620912,951.521825574462,142.85739140927635,173.99609124305093,209.35423903712072,266.29647296300817,302.9031148103557,323.8906753291097,131.23647682082972,733.6893955758408,474.0,511.0699999999997,13.193916802451042,196.16799999999998
676,694,694,694,5yl2,3.042080000000001,7.302200000000012,2.409600000000013,-2.5939999999999968,-4.86170000000004,-8.811199999999955,-10.267099999999932,283.72370422656047,302.85635534529945,364.2882141996908,392.57265144397286,460.1403423437197,502.1821405437074,54.9365909103532,57.07950895847864,87.08036163223481,98.86641089692472,121.41130915954564,142.84048964080006,2.992404701656121,637.0120464399373,340.0,366.41299999999967,13.49268838853103,188.14099999999996
677,695,695,695,4epy,-0.0364099999999989,1.3141000000000125,-1.7062999999999822,0.261000000000019,-1.261299999999977,-0.7412999999999845,-2.928300000000011,393.6646313512489,452.5011828153978,528.0765923272153,593.1877337010434,671.9456519691706,727.349812397343,159.6473945853454,160.71885360940811,164.57924266213925,186.00842314339368,230.20379567378785,240.9847740503708,114.5193083288416,189.9697327185287,339.0,360.4409999999997,16.70158634681149,196.16799999999998
678,696,696,696,2olb,-4.112300000000004,-1.9460000000000248,-0.9360000000000122,-0.6547000000000196,-11.9157199999999,-12.951709999999906,-10.7956599999999,323.2999302465285,346.92394045291627,359.53303672736433,416.9290171633949,455.2711250580679,479.6589946686201,111.71869157550182,116.07091580770836,116.07091580770836,138.63794344898113,151.4954517377338,152.58904014044842,4.46940563818544,781.8506518402734,410.0,406.5719999999994,15.459672927005927,174.142
679,697,697,697,2rke,-1.0412,-2.979699999999992,-4.903799999999992,-5.484379999999994,-4.3411999999999855,-3.4048999999999827,-4.878300000000047,160.7157999813487,167.18881288302882,192.7886209747417,221.8457392153595,244.78187886068784,262.62109858483205,28.14561654810526,34.61862944978536,47.47613773853801,50.69051481072616,50.69051481072616,50.69051481072616,4.063863725718841,193.50828445345547,97.0,140.116,5.033138639060125,72.088
680,698,698,698,1tom,-0.5442599999999953,5.453920000000007,0.2297200000000142,1.0722400000000127,-3.689679999999994,-2.3768800000000088,-5.2669800000000295,496.012643191476,552.1361529390965,585.0855285483235,705.0515417244,776.0316808299585,956.5559890407982,137.5443550462665,144.0394973265985,146.18241537472394,202.9697436500481,217.0757459920786,284.79300183487766,96.79101195811025,645.9492492208693,380.0,388.5559999999995,14.191829299283441,198.16399999999996
681,699,699,699,5oq8,-0.2938699999999976,4.360500000000007,0.9650000000000114,-3.03539999999998,-5.4227000000000185,-6.821300000000036,-8.73699999999996,516.2432809426447,626.521401490028,657.3662618797271,702.5161256565052,747.6954952714864,874.31875690882,138.07972013355007,183.21377541609564,187.4996115123465,196.07128370484827,212.1431690657891,284.1743468431621,125.77114861234446,674.8548044655075,366.0,403.5059999999997,16.0433380709876,188.14499999999998
682,700,700,700,5hz5,1.5077399999999996,7.257600000000024,4.6720000000000175,5.261600000000032,-5.598180000000028,-8.067379999999906,-13.07447999999986,289.8783104296139,355.41595442209353,404.67351342529366,527.4514279555214,623.895256226298,753.4042215124007,39.72082724662747,45.07812236694108,49.579295790039616,107.43808308942648,165.2968703888134,207.08377232725948,45.77991646664119,338.81636945994416,328.0,389.86999999999966,11.748973072571067,124.10199999999999
683,701,701,701,5eqe,-2.988659999999995,12.131039999999986,13.244899999999978,13.542799999999971,10.118030000000015,7.055950000000023,6.126920000000021,375.984614976418,385.1513299502509,419.7493128531168,466.3259120839671,557.2143992335479,610.8856697203704,80.47007369796346,81.54153272202618,86.89882784233978,94.39904101077884,130.82864782891133,147.97199221391486,92.73604522278636,501.2203733687376,248.0,236.3830000000002,12.514342334297877,136.11299999999997
684,702,702,702,2e27,0.2046999999999998,13.400619999999993,15.346819999999964,10.701600000000008,3.385400000000022,3.8235200000000393,0.4089899999999932,402.895208620544,481.8974673988972,518.5819704785713,607.8572874996455,645.2849657374529,695.0980714191433,20.49049772910301,20.49049772910301,36.56238309004381,75.13490795630173,75.13490795630173,85.87162757558082,57.48320361446493,555.6622890998567,296.0,342.34399999999965,12.120371021136275,160.08399999999997
685,703,703,703,2f8g,1.3443800000000006,8.464100000000027,6.783570000000031,1.3033999999999737,-5.545600000000039,-12.289499999999864,-17.09899999999979,603.587662021487,715.6490762227538,874.0907778131337,919.364269544016,1018.0583326679648,1192.5689539558198,186.52238770152087,263.0385659830118,302.72680863063624,313.6626926577823,330.8060370427858,387.6376240754138,41.62484602300331,770.9327628558469,501.0,547.6740000000017,16.947970891525628,222.20799999999997
686,704,704,704,2f80,1.3443800000000006,8.974800000000027,4.165500000000033,1.9526000000000103,-4.356700000000088,-7.308130000000037,-15.91419999999974,613.7198638159917,689.9202115048317,791.8869093951365,890.4020902333898,986.69441834004,1205.4198397672596,181.4970332609856,189.06363456538028,261.92284820164525,264.0878956284226,303.99743206256585,333.1038607414744,48.15433219422434,774.4769694575501,491.0,547.6740000000017,17.034931233497833,222.20799999999997
687,705,705,705,5g5z,-7.569799999999988,4.993890000000011,8.907600000000013,3.713500000000015,-1.0161000000000018,0.0888199999999591,-3.218029999999983,413.1828187204365,476.5360756417634,514.8071332769828,576.4165298154136,654.4298152264165,765.7756123203078,119.81712681703743,123.0315038892256,126.29013971871754,158.4339104405991,162.80826405145757,171.49058313721878,131.66088085558846,670.0365689454378,417.0,504.43799999999965,12.24898260673106,164.07199999999997
688,707,707,707,1t4v,2.2687100000000004,3.183320000000012,1.57252000000001,-1.9746799999999816,0.6649200000000222,-1.6110600000000217,-6.881080000000004,456.08217118388944,534.4124809927516,567.9803733636173,674.8505570322394,760.9594502513897,921.3425807034646,113.71266043273526,115.8555784808607,123.35579164929972,159.8517866033879,161.99470465151333,221.9964099990257,107.2612239894,688.1373325411789,358.0,394.9029999999997,13.495766483975633,206.13999999999996
689,708,708,708,1rpf,-1.9414299999999995,-4.949399999999985,-5.134600000000003,-4.248899999999985,-1.788379999999984,-1.7636999999999765,-2.9550000000000143,321.8086413466108,394.0024405261042,493.1347683915993,597.3026294578273,673.3042274290307,727.9728656187738,72.9919899081763,81.74069712989315,81.74069712989315,100.1104061895226,118.48011524915208,126.06884593219868,130.98413153252278,481.2120598464782,244.0,323.19799999999975,10.746054439188367,149.049
